user_name,tweets
مرزا راحت رضاء,ریاست ھمارا ملک ھے۔اورملک پر تنقید نہیں ھوتی۔فوج ایک ادارہ ھے۔
Armaan,او بیوقوف انسان اسنے دو ٹوک الفاظ میں بلوچستان کو ازاد ریاست بننے کا کہا ھے... بعض فوج میں تم لوگ اندھے ھوگئے ھو...
Mubashar Hussain Bhatti,"Quote Tweet
Salar Sultanzai
@MeFixerr
 · Oct 25
اگر پاکستان توڑ کر بلوچستان کی الگ ریاست بنانےکابیان ""غداری"" نہیں تو پھر شاید بارڈر پہ وطن کی حفاظت کےلیے بیٹے قربان کرنا غداری ہوگا۔"
Mohammad Masood Butt,آپ کی باتیں ٹھیک ہیں لیکن سیانے کہتے ہے کہ جب پالتو.. کتا.. مالک پر بھونکنا شروع کر دے تو اس کو کچلا یا گولی سے مار دینا چاہیے PDM میں بیشتر فوج کے پالتو ہیں
گمنام مارخور®,"میرے خیال میں ابھی مزید وقت اپوزیشن کو دینا چاہیے تاکہ مکمل طور پر یہ مافیا ایکسپوز ہو سکے،
جتنے یہ جلسے کر رہے ہیں،حکومت مخالف،فوج مخالف،پاکستان مخالف بیان دے رہے ہیں،یہ سب ان ہی کے خلاف چارج شیٹ بنے گی،
کل ڈیزل کا بیان دیکھا""فوج جعلی حکومت کو چھوڑے ہم انکو آنکھوں پر بٹھائے گیں"""
Just a Pakistani,"Quote Tweet
Major Muhammad Arif TI(M) (Retd)
@marifthahim
 · Oct 25
پاکستان کی ترقی کی راہ میں  رکاوٹ کرپشن کے علاوہ مولوی صاحبان کا سیاست میں دخل ھے ۔ آپ دیکھ لیں جس اسلامی ملک نے ترقی کی ھے وھاں انہوں نے مولویوں کو مسجد تک محدود کر رکھا ھے ۔"
Sawaira,میرا خیال ISPR کی پالیسیز فوج ہی بناتی ہے DG کوٸی بھی ہو وہ اس پر عمل کرتا ہے ۔
M Babar,"فوج اپنی آئین شکنیوں کو
سیاست میں مداخلت کو 
رینک اور فائیل اور شہادتوں کے پیچھے ہر وقت نہیں چھپا سکتی
جرائم جنرل عاصم باجوہ کرے
فیض حمید کرے
فیض حمید کے حلف توڑنے 
جج کے گھرجانے سے تو ملک کا مورال ڈاؤن نہیں ہوا
یا پھر سیدھا کہو یہ بادشاہ ہیں
آئین بنادو انکو کوئی پوچھ نہیں سکتا"
kibria,اس جیسے کئی غدار آتے ہیں پر کرے کی موت مر جاتے پاکستان پاک فوج ہمیشہ ہے اور رہے گی
kibria,ہماری جان ہے پاک فوج جس کے ڈر سے انڈیا جیسا بڑا ملک بھی ہمت نہیں رکھتا کے ہم سے جنگ کرے اسرائیل کو اگر کسی اسلامی ملک سے ڈر لگتا ہے وہ پاکستان ہے اسلیے چند غدار خرید کر بھونکتے ہیں یہ بائیس کروڑ لوگ اپنے وطن پر مر مٹنے والے ہیں چند غداروں کے بھونکنے سے نہ کبھی فرق نہیں پڑھتا
Shahid Khan Mehsud,فوج کہ وقار میں پہلے سے ہی فرق ہے جب گھر کہ چوکیدار کاروباری بن جاتے ہیں تو اس گھر کہ.مکین  بکاری بن جاتے ہیں
Ahmad,پاکستان کی فوج ساتھ کھڑا ہے. بھارت کی فوج ساتھ نہیں
Abdul Qadir Baloch,"Quote Tweet
Hamid Mir
@HamidMirPAK
 · Oct 25
کوئٹہ میں موبائل فون سروس معطل ہونے کے باوجود پی ڈی ایم کے جلسے سے نواز شریف نے ویڈیو لنک سےخطاب کیا اور کہا کہ یہ فوج ہماری فوج ہے آپ اس فوج کی عزت کریں لیکن کوئی آئین و قانون سے کوئی بالاتر نہیں اگر کوئی آئین کو توڑے گا تو پھر وہ ہمارے لئے محترم نہیں #QuettaJalsa"
MaryamKhawaja4,"بے وقوف عورت
نے تم لوگوں کو اپنے ووٹوں کیطاقت سے دور اٹھا کر پھینکا ہے
@MoulanaOfficial
اورتم ریجکٹڈ ہوNROنہیں مل رہاحکومت نہیں تواب ہماری پیاری فوج پر الزام تراشیاں کررہے ہومجھےاپنی  عدلیہ،افواج پاکستان اور پاکستانی حکومت سے صرف یہی شکوہ ہے کہ تم لوگوں کی
کو کیوں نہیں کھینچتے"
Raja Muhammad Bashir,"#لفافہ_جرنلزم_پاکستان_کا_ناسور 
#لفافوں_کی_فیک_نیوز 
#لفافہ_صحافی 
آپ جیو نیوز اور ڈان نیوز والوں کے منہ میں خاک ، انشاء اللہ تعالیٰ آپ ناکام اور رسوائی آپ کا مقدر ھے
#پاک_فوج_ہماری_جان"
Liaquat Ali Sahi,"Quote Tweet
SAMAA TV
@SAMAATV
 · Oct 25
نوازشریف کی تقریر فوج میں بغاوت کرانے کے مترادف ہے، اگر باجوہ صاحب اتنے برے تھے تو ایکسٹینشن میں ووٹ کیوں دیا تھا؟ دفاعی تجزیہ کا جنرل(ر) امجد شعیب
مکمل پروگرام: https://bit.ly/2G3PHKw
@SawaalSAMAATV @Ehtesham_AD"
Arrowhead,تم اور تمہارے ہم نوا کتے جتنی زور سے فوج اور اداروں پر بھونکیں گے عوام میں اتنے ہی جلدی ننگے اور پہچانے جائیں گے۔ جیسے کل کوئٹہ میں کراچی کے ایک محلے کے ٹکڑوں پر پلا ہوا بولی کتا سامنے آیا ھے۔
JanPakistan پاک فوج زندہ باد,"بہت خوب برادر
اپوزیشن والے اوارہ کے بجائے نسلی بھی ھوتے تو تب بھی ھمارے کپتان کا کچھ نا بگاڑ سکتے-  انشاء اللہ"
Dash of Positivity,"فوج کے اعلی گریڈ کے افسران کی چائے 
کیک رس پر بیٹھک۔
میاں صاب کو اعزازی سیکنڈ لیفٹینٹ بنانے کا فیصلہ
تاکہ ان سے فوجی  حلف اٹھوا کر بعد میں سیاست میں حصہ لینے اور تقریر کرنے کے الزام  پر ان کا اصلی کورٹ مارشل کیا جا سکے ۔۔۔۔"
SULTAN RAZA adv,"1:00
1.2K views
From 
علی خان پی ٹی ائی"
Ch Farooq Ghumman,میجر لعنتی کیو فوج کو خراب کر رہا ہے فوج کو چاہیے تیرے جیسے مکاروں کو منہ میں۔ الفی لگا دیا کرے تاکہ لوگ تجھ جیسوں کی بکواس نہ سنے
Rana f shahzad,پاک فوج
دانش سیرانی,"Quote Tweet
Hamid Mir
@HamidMirPAK
 · Oct 25
ڈاکٹر دین محمد بلوچ گیارہ سال قبل لاپتہ کئےگئے انکی بیٹیاں چھوٹی چھوٹی تھیں جب انہوں نے اپنے والد کے لئے اسلام آباد میں پہلا مظاہرہ کیا تھا اب جوان ہو چکی ہیں اور بدستور والد کے لئے دہائی دے رہی ہیں کوئی سننے والا نہیں پتہ نہیں کب تک قوم کی یہ بیٹیاں روتی رہیں گی @VBMP5 twitter.com/pirdhan_baloch…"
Usman Ali,نہیں سر، فوج آج تک فیصلہ نہیں کر پا رہی کہ شریف خاندان کو سزا دینی ھے کہ NRO
The_Renegade,"محسن داوڑ کو سکیورٹی وجوہات کی بنا پر روکا گیا ہے۔ بلوچستان حکومت کے کنٹرول میں ہے ہر صوبے کی طرح فوج وہاں بھی موجود ہے۔ اور اسی فوج کے ذریعے بلوچستان کا امن بحال ہے ورنہ انڈیا کے بلوچستان کے بارے میں ناپاک ارادوں سے پوری دنیا واقف ہے۔
#PTMExposed"
Mian Adnan,"گورایا قادیانی سور مجھے بس یہ بتا دے 
آج تک کوئی فائدہ ہوا ہو تمھے ہماری پاک فوج کے اوپر بھونکنے پر ؟
اگر اتنا ہی مرد کا بچہ ہے پاکستان آ 
نا مردتو پہلے ہی ہے"
Aak555474012,تم لوگوں کی خارش کی وجہ آرمی ہے یہ کس وجہ ہے تمام پاکستانی سمجھتے ہیں یہی آرمی ہے جس نے بگٹی جیسے غداروں سے علاقے کو آزاد کرادیا عام لوگوں کو شہریوں کے سہولیات دلوادیں وڈیروں کی راج ختم کردی لوگوں کی مفلسی ختم کیا یہی وسائیل ہیں جن پہ فوج کا قبضہ ہے
گھر میں بیٹھ باہر نہ نکل,اگر اس کے 3 بھائی ملک غدار ہیں تو میں سلام کرتا ہوں فوج کو کہ اگر اس کے 6 بھائی بھی ہو اور سب ملک کے خلاف ہو تو سب کو غائب کردیں میں سلوٹ کرونگا۔۔۔
shafiahammad,"Quote Tweet
Major Muhammad Arif TI(M) (Retd)
@marifthahim
 · Oct 25
پاکستان کی ترقی کی راہ میں  رکاوٹ کرپشن کے علاوہ مولوی صاحبان کا سیاست میں دخل ھے ۔ آپ دیکھ لیں جس اسلامی ملک نے ترقی کی ھے وھاں انہوں نے مولویوں کو مسجد تک محدود کر رکھا ھے ۔"
stay home,"جمہوریت 
گیارہ جماعتی پی ڈی ایم کےتین جلسے اور بیانیہ۔۔
ایک سیاستدان۔۔مجرم فوج
ایک سیاستدان۔۔اردو زبان بُری
ایک سیاستدان۔۔سی پیک بُرا
ایک سیاستدان۔۔بلوچستان آزاد ریاست ہونی چاہئیے
ایک سیاستدان۔۔افغان باڑ اُکھاڑ پھینکیں گے
اور مزارِقائد پر جوتوں سمیت چڑھائی"
Pak Politics,"From 
Farid Qureshi"
Naseer,پی ٹی آئ تو خود کرپشن کے سھارے  اقتدار میں آئ ہے، وہ یہ کیسے برداشت کر سکتی ہے کہ پاک فوج  سے کرپشن ختم ہو
سید کامران,تیرا باپ تو پاکستانیوں کو باہر نکلنے کا کہہ رہا ہے لیکن یاد رکھنا ایک بھی غیرت مند پاکستانی اپنے ملک کے خلاف نہیں نکلے گا لیکن جس دن ہمیں خان اور فوج نے تم لوگوں کو ٹھکانےلگانے کا کہا تو دیکھنا کیسے پاکستانی تمہں چیرنے پھاڑنے نکلتے ہیں۔تم لوگوں کو قبروں میں بھی نہیں ڈالے گے ہم
انوکھا لاڈلا,"دادا فوج کا کپتان ہو اور نانا تھانیدار 
پھر ایسی ہی مکس پلیٹ تیار ہوگی "
bitter truth,اِس نے خود فوج کے خلاف سیاست میں مٗداخلت کی گواہی دی۔ جب یہی بات نوازشریف کرے تو غدار
"میری پہچان میرا پاکستان
I love u pakistan","Quote Tweet
Talat
@MeTalatK
 · Oct 26
محترم جناب وزیراعظم عمران خان صاحب، محترم جناب چیف آف آرمی سٹاف جنرل قمر جاوید باجوہ صاحب۔

ہم ملک دشمن عناصر کو مذید نہیں دیکھ سکتے۔ ہمارا خون کھولتا ہے جب کوئی پاکستان توڑنے کی بات کرتا ہے۔
برائے کرم ایکشن لیں۔ قوم آپ کے ساتھ کھڑی ہے۔ twitter.com/hansbadvi/stat…"
Balochistan's Today,"Balochistan's Today 34th weekly News Bulletin urdu
#BalochStudentsMarch4Edu #13NovemberBalochMartyrsDay #SaveBalochMissingParsons #BNM #BSO #BRA #BLA #BLF #BRAS #turbat #bugti #Karachi #Kashmir #freedomfighte...
youtube.com"
Waqar,یہ سمجھ بوجھ رکھنے والی عوام کے ذہن میں فوج کی ساکھ ہے
YOUSAF KHAN,ارے یار میرے ایک دفعہ جب فوج کے یا پی ٹی آئی کے لوگ آئے ہیں تو قسم سے ایک تصویر دکھا دینا پھر دیکھنا کیسے بھاگتے ہیں یہ لوگ عمران خان کی بیٹی کی اور سیتا وائٹ کی پھر دیکھنا یہ کیسے کتے کے بچے بھاگتے ہیں پلیز تصویر رکھا کرو جب وہ لوگ ہیں تو پھر تصویر دکھاؤ
Aman Ahmed,"چپ کر کتے تم ب چ دو نمبریاں کرو ڈھاکہ میں پتلونیں چھوڑ کر بھاگو اور نواز شریف پر الزام لگاؤ کہ وہ اکسا رہا ہے۔
ایسے بیغیرت اور ہجڑے فوجیوں سے ہم خود پاک کریں گے فوج کو۔
روک سکو تو روک لو"
Faisal Mehmood,"Quote Tweet
کاکا فسادی®
@Kaka_Fasadi
 · Oct 26
کوئٹہ جلسے میں میاں #نوازشریف نے جنرل فیض کا فیض سود سمیت واپس لوٹا دیا.
امید ہے جنرل فیض اور انکل باجوہ اپنی عزت افزائی کے بعد جواب قطعاً نہیں دیں گے.
 
پاک فوج زندہ باد 
پاکستان پائندہ باد 
#کاکا_فسادی"
Muhammad Rafique,نواز شریف کی تقریروں سے لگ رہا  ہے کہ فوج کے جواب دینے کا وقت گزر چکا اب تو حساب دینے کا وقت قریب آرہا ہے۔
أم حميد,"جرنل قمر باجوہ زندہ باد 
عمران خان زندہ باد 
پاک فوج زندہ باد 
#ArrestNawazImmediately"
Samina Khurshid,جیتے رہو عمران خان تم اور ہمارے سپہ سالار باجوہ صاحب اور فیض صاحب اور ھماری پوری فوج کے جوان پاکستان کی آن اور شان ہو ۔ اللہ پاک تمہارے دشمنوں کو غارت کرے ۔ آمین
Ahmed Nadeem Mughal,"Quote Tweet
United For Democracy
@better_pak
 · Oct 24
وزیراعظم نے دو سال میں کونسا ڈائیلاگ کیا ہے ،وزیراعظم کے ڈی این اے میں ڈائیلاگ ہے ہی نہیں۔ عمران خان نے ملک کو ایک بند گلی میں لا کر کھڑا کر دیا ہے۔ 

اگر پاکستان نے آگے بڑھنا ہے تو ہمیں آئین پاکستان کے تحت ایک چارٹر بنانا ہوگا۔ @betterpakistan
2:18
1.2K views"
Asad Malik,"The following media includes potentially sensitive content. Change settings
View"
Mian Muhammad Nawaz Sharif,"عوام کی جان چھوڑو پاک فوج، جا کر کشمیر کو آزاد کرواؤ جس کے نام پر تم 73 سال سے 80 فیصد بجٹ کھا رہے ہو ، 
عوام کو اب روٹی بھی نہیں مل رہی تمھارے کرتوتوں کی وجہ سے!
جا کر کوئی جنگ جیت لو اور کوئی ملک سے باہربھی پلاٹ اور زمین قبضہ کر لو"
